sep=;
Time (s);C=>6 R=>software revision level/none;C=>6 R=>faults/none;C=>6 R=>controller temperature/deg C;C=>6 R=>vehicle speed/km/hr;C=>6 R=>motor temperature/deg C;C=>6 R=>motor current/Amps;C=>6 R=>motor rpm/RPM;C=>6 R=>motor speed/% of rated rpm;C=>6 R=>battery voltage/Volts;C=>6 R=>battery current/Amps;C=>6 R=>battery state of charge/%;C=>6 R=>battery power/Watts;C=>6 R=>faults2/none;C=>6 R=>motor input power/W;C=>6 R=>last fault2/none;C=>6 R=>user access level/none
4.0654178;5.838;0;32;1.85546875;0;32.34375;195;10.44921875;71.40625;2.28125;100;167;0;160;0;0
4.175623;5.838;0;32;1.8515625;0;32.34375;195;10.44921875;71.40625;2.28125;100;167;0;160;0;0
4.2854037;5.838;0;32;1.86328125;0;32.53125;195;10.44921875;71.40625;2.28125;100;164;0;160;0;0
4.3954272;5.838;0;32;1.85546875;0;32.53125;193;10.44921875;71.40625;2.28125;100;164;0;160;0;0
4.5056225;5.838;0;32;1.86328125;0;32.53125;193;10.44921875;71.40625;2.28125;100;164;0;160;0;0
4.6254543;5.838;0;32;1.86328125;0;32.53125;195;10.44921875;71.40625;2.28125;100;164;0;160;0;0
4.7556139;5.838;0;32;1.8671875;0;32.53125;194;10.44921875;71.40625;2.28125;100;164;0;160;0;0
4.8655791;5.838;0;32;1.8515625;0;32.53125;193;10.44921875;71.40625;2.28125;100;164;0;155;0;0
5.0053989;5.838;0;32;1.86328125;0;32.625;193;10.44921875;71.40625;2.28125;100;163;0;155;0;0
5.1054279;5.838;0;32;1.85546875;0;32.625;194;10.4248046875;71.40625;2.28125;100;163;0;155;0;0
5.2156192;5.838;0;32;1.86328125;0;32.625;194;10.4248046875;71.40625;2.28125;100;163;0;155;0;0
5.3355877;5.838;0;32;1.85546875;0;32.625;194;10.4248046875;71.40625;2.28125;100;163;0;155;0;0
5.4656062;5.838;0;32;1.8671875;0;32.625;193;10.4248046875;71.40625;2.28125;100;163;0;155;0;0
5.5753971;5.838;0;32;1.8671875;0;32.625;192;10.4248046875;71.40625;2.28125;100;163;0;155;0;0
5.6854276;5.838;0;32;1.8671875;0;32.625;194;10.4248046875;71.40625;2.28125;100;163;0;155;0;0
5.795624;5.838;0;32;1.8671875;0;32.625;193;10.4248046875;71.40625;2.28125;100;164;0;155;0;0
5.9050863;5.838;0;32;1.8515625;0;32.46875;193;10.4248046875;71.40625;2.28125;100;164;0;155;0;0
6.0151073;5.838;0;32;1.87109375;0;32.46875;193;10.4248046875;71.40625;2.3125;100;164;0;155;0;0
6.1209549;5.838;0;32;1.87109375;0;32.46875;195;10.4248046875;71.40625;2.3125;100;164;0;155;0;0
6.2409694;5.838;0;32;1.87109375;0;32.46875;195;10.4248046875;71.40625;2.3125;100;164;0;155;0;0
6.341045;5.838;0;32;1.8671875;0;32.46875;195;10.4248046875;71.40625;2.3125;100;164;0;155;0;0
6.4581253;5.838;0;32;1.8671875;0;32.46875;195;10.4248046875;71.40625;2.3125;100;164;0;158;0;0
6.5879645;5.838;0;32;1.85546875;0;32.34375;193;10.44921875;71.40625;2.3125;100;167;0;158;0;0
6.6979045;5.838;0;32;1.87109375;0;32.34375;194;10.44921875;71.40625;2.3125;100;167;0;158;0;0
6.8079058;5.838;0;32;1.85546875;0;32.34375;194;10.44921875;71.40625;2.3125;100;167;0;158;0;0
6.918092;5.838;0;32;1.85546875;0;32.34375;194;10.44921875;71.40625;2.3125;100;167;0;158;0;0
7.0481185;5.838;0;32;1.85546875;0;32.34375;194;10.44921875;71.40625;2.3125;100;167;0;158;0;0
7.1779124;5.838;0;32;1.87109375;0;32.34375;195;10.44921875;71.40625;2.3125;100;167;0;158;0;0
7.2880191;5.838;0;32;1.91796875;0;32.34375;195;10.44921875;71.40625;2.3125;100;167;0;158;0;0
7.398074;5.838;0;32;1.91796875;0;32.34375;209;10.44921875;71.40625;2.3125;100;211;0;179;0;0
7.5179058;5.838;0;32;2.1328125;0;37.4375;230;12.2802734375;71.40625;2.3125;100;211;0;179;0;0
7.6180955;5.838;0;32;2.37109375;0;37.4375;234;12.2802734375;71.40625;3.53125;100;211;0;179;0;0
7.7380637;5.838;0;32;2.37109375;0;37.4375;259;12.2802734375;71.34375;3.53125;100;211;0;179;0;0
7.8579104;5.838;0;32;2.5546875;0;37.4375;274;12.2802734375;71.34375;3.53125;100;211;0;324;0;0
7.9679051;5.838;0;32;2.8359375;0;48.03125;274;12.2802734375;71.34375;3.53125;100;350;0;324;0;0
8.0779082;5.838;0;32;2.8359375;0;48.03125;322;16.943359375;71.34375;3.53125;100;350;0;324;0;0
8.1881258;5.838;0;32;3.20703125;0;48.03125;322;16.943359375;71.34375;6.03125;100;350;0;324;0;0
8.307905;5.838;0;32;3.20703125;0;48.03125;354;16.943359375;71.28125;6.03125;100;350;0;324;0;0
8.4081116;5.838;0;32;3.578125;0;48.03125;386;16.943359375;71.28125;6.03125;100;350;0;324;0;0
8.5181045;5.838;0;32;3.890625;0;48.03125;400;16.943359375;71.28125;6.03125;100;350;0;324;0;0
8.6279435;5.838;0;32;3.9609375;0;48.03125;408;16.943359375;71.28125;6.03125;100;350;0;324;0;0
8.7479157;5.838;0;32;4.0234375;0;48.03125;421;16.943359375;71.28125;6.03125;100;350;0;324;0;0
8.8579053;5.838;0;32;4.07421875;0;48.03125;421;16.943359375;71.28125;6.03125;100;350;0;568;0;0
8.9679059;5.838;0;32;4.07421875;0;56.1875;429;22.998046875;71.28125;6.03125;100;601;0;568;0;0
9.0779877;5.838;0;32;4.125;0;56.1875;429;22.998046875;71.28125;8.46875;100;601;0;568;0;0
9.1880707;5.838;0;32;4.13671875;0;56.1875;431;22.998046875;71.21875;8.46875;100;601;0;568;0;0
9.3079047;5.838;0;32;4.13671875;0;56.1875;433;22.998046875;71.21875;8.46875;100;601;0;568;0;0
9.4179472;5.838;0;32;4.15625;0;56.1875;433;22.998046875;71.21875;8.46875;100;608;0;579;0;0
9.5279051;5.838;0;32;4.15625;0;56.25;433;22.998046875;71.21875;8.46875;100;608;0;579;0;0
9.6379425;5.838;0;32;4.171875;0;56.25;433;23.3642578125;71.21875;8.46875;100;608;0;579;0;0
9.7480827;5.838;0;32;4.16015625;0;56.25;433;23.3642578125;71.21875;8.53125;100;608;0;579;0;0
9.8634702;5.838;0;33;4.16796875;0;56.25;434;23.3642578125;71.21875;8.53125;100;608;0;579;0;0
9.9844959;5.838;0;33;4.1640625;0;56.25;434;23.3642578125;71.21875;8.53125;100;608;0;579;0;0
10.0944425;5.838;0;33;4.16015625;0;56.25;434;23.3642578125;71.21875;8.53125;100;608;0;579;0;0
10.2127007;5.838;0;33;4.171875;0;56.25;435;23.3642578125;71.21875;8.53125;100;608;0;579;0;0
10.3191472;5.838;0;33;4.171875;0;56.25;434;23.3642578125;71.21875;8.53125;100;608;0;579;0;0
10.4293049;5.838;0;33;4.171875;0;56.21875;434;23.3642578125;71.21875;8.53125;100;611;0;579;0;0
10.5391399;5.838;0;33;4.16796875;0;56.21875;435;23.4130859375;71.21875;8.53125;100;611;0;579;0;0
10.653405;5.838;0;33;4.16796875;0;56.21875;434;23.4130859375;71.21875;8.53125;100;611;0;579;0;0
10.7618247;5.838;0;33;4.18359375;0;56.21875;434;23.4130859375;71.21875;8.53125;100;611;0;579;0;0
10.8822173;5.838;0;33;4.17578125;0;56.21875;435;23.4130859375;71.21875;8.53125;100;611;0;579;0;0
10.9823947;5.838;0;33;4.1640625;0;56.21875;435;23.4130859375;71.21875;8.53125;100;611;0;580;0;0
11.0924616;5.838;0;33;4.171875;0;56.1875;435;23.4130859375;71.21875;8.53125;100;612;0;580;0;0
11.2122204;5.838;0;33;4.16796875;0;56.1875;434;23.4130859375;71.21875;8.53125;100;612;0;580;0;0
11.3223096;5.838;0;33;4.17578125;0;56.1875;434;23.4130859375;71.21875;8.53125;100;612;0;580;0;0
11.4322278;5.838;0;33;4.17578125;0;56.1875;434;23.4130859375;71.21875;8.53125;100;612;0;580;0;0
11.5622412;5.838;0;33;4.17578125;0;56.1875;434;23.4130859375;71.21875;8.53125;100;612;0;580;0;0
11.6787329;5.838;0;33;4.16796875;0;56.1875;436;23.4130859375;71.21875;8.53125;100;612;0;580;0;0
11.8007761;5.838;0;33;4.18359375;0;56.1875;435;23.4130859375;71.21875;8.53125;100;612;0;580;0;0
11.9103948;5.838;0;33;4.18359375;0;56.1875;435;23.4130859375;71.21875;8.53125;100;611;0;582;0;0
12.0201073;5.838;0;33;4.1640625;0;56.28125;435;23.4130859375;71.21875;8.53125;100;611;0;582;0;0
12.1301057;5.838;0;33;4.17578125;0;56.28125;435;23.4130859375;71.21875;8.53125;100;611;0;582;0;0
12.2459012;5.838;0;33;4.1875;0;56.28125;435;23.4130859375;71.21875;8.5625;100;611;0;582;0;0
12.3658234;5.838;0;33;4.16796875;0;56.28125;436;23.4130859375;71.21875;8.5625;100;611;0;582;0;0
12.4760052;5.838;0;33;4.16796875;0;56.28125;436;23.4130859375;71.21875;8.5625;100;611;0;580;0;0
12.5858599;5.838;0;33;4.18359375;0;56.25;436;23.4130859375;71.21875;8.5625;100;608;0;580;0;0
12.6958594;5.838;0;33;4.18359375;0;56.25;435;23.4619140625;71.21875;8.5625;100;608;0;580;0;0
12.8058246;5.838;0;33;4.18359375;0;56.25;435;23.4619140625;71.21875;8.5625;100;608;0;580;0;0
12.9158237;5.838;0;33;4.16796875;0;56.25;434;23.4619140625;71.21875;8.5625;100;608;0;580;0;0
13.0260146;5.838;0;33;4.171875;0;56.25;436;23.4619140625;71.21875;8.5625;100;608;0;580;0;0
13.1560193;5.838;0;33;4.1875;0;56.25;436;23.4619140625;71.21875;8.5625;100;608;0;580;0;0
13.2660111;5.838;0;33;4.18359375;0;56.25;435;23.4619140625;71.21875;8.5625;100;608;0;580;0;0
13.3858224;5.838;0;33;4.18359375;0;56.25;435;23.4619140625;71.21875;8.5625;100;608;0;582;0;0
13.4958212;5.838;0;33;4.18359375;0;56.25;435;23.5107421875;71.21875;8.5625;100;612;0;582;0;0
13.6058254;5.838;0;33;4.1875;0;56.25;434;23.5107421875;71.21875;8.5625;100;612;0;582;0;0
13.7160028;5.838;0;33;4.19140625;0;56.25;434;23.5107421875;71.1875;8.59375;100;612;0;582;0;0
13.8260103;5.838;0;34;4.17578125;0;56.25;435;23.5107421875;71.1875;8.59375;100;612;0;582;0;0
13.9358741;5.838;0;34;4.17578125;0;56.25;435;23.5107421875;71.1875;8.59375;100;612;0;582;0;0
14.0459994;5.838;0;34;4.18359375;0;56.25;435;23.5107421875;71.1875;8.59375;100;612;0;579;0;0
14.165825;5.838;0;34;4.18359375;0;56.28125;435;23.5107421875;71.1875;8.59375;100;612;0;579;0;0
14.2758237;5.838;0;34;4.17578125;0;56.28125;436;23.486328125;71.1875;8.59375;100;612;0;579;0;0
14.3860019;5.838;0;34;4.19140625;0;56.28125;436;23.486328125;71.1875;8.5625;100;612;0;579;0;0
14.4960203;5.838;0;34;4.171875;0;56.28125;436;23.486328125;71.1875;8.5625;100;612;0;579;0;0
14.6259892;5.838;0;34;4.1875;0;56.28125;437;23.486328125;71.1875;8.5625;100;612;0;579;0;0
14.7360193;5.838;0;34;4.1875;0;56.28125;436;23.486328125;71.1875;8.5625;100;612;0;579;0;0
14.8460243;5.838;0;34;4.1875;0;56.28125;436;23.486328125;71.1875;8.5625;100;612;0;579;0;0
14.9558564;5.838;0;34;4.1875;0;56.28125;436;23.486328125;71.1875;8.5625;100;612;0;580;0;0
15.0659255;5.838;0;34;4.19140625;0;56.25;436;23.4375;71.1875;8.5625;100;614;0;580;0;0
15.2059911;5.838;0;34;4.17578125;0;56.25;437;23.4375;71.1875;8.53125;100;614;0;580;0;0
15.3160044;5.838;0;34;4.17578125;0;56.25;435;23.4375;71.1875;8.53125;100;614;0;580;0;0
15.4260083;5.838;0;34;4.19140625;0;56.25;436;23.4375;71.1875;8.53125;100;614;0;580;0;0
15.5460253;5.838;0;34;4.19140625;0;56.25;435;23.4375;71.1875;8.53125;100;614;0;580;0;0
15.6558603;5.838;0;34;4.1875;0;56.1875;435;23.5107421875;71.1875;8.53125;100;612;0;580;0;0
15.7660067;5.838;0;34;4.1875;0;56.1875;436;23.5107421875;71.1875;8.53125;100;612;0;580;0;0
15.8758217;5.838;0;34;4.1875;0;56.1875;436;23.5107421875;71.1875;8.625;100;612;0;580;0;0
15.9858689;5.838;0;34;4.18359375;0;56.1875;435;23.5107421875;71.1875;8.625;100;612;0;580;0;0
16.0958603;5.838;0;34;4.1953125;0;56.1875;436;23.5107421875;71.1875;8.625;100;612;0;580;0;0
16.1960501;5.838;0;34;4.19140625;0;56.1875;435;23.5107421875;71.1875;8.625;100;612;0;580;0;0
16.3158746;5.838;0;34;4.19921875;0;56.1875;437;23.5107421875;71.1875;8.625;100;612;0;580;0;0
16.4258223;5.838;0;34;4.1875;0;56.1875;436;23.5107421875;71.1875;8.625;100;612;0;582;0;0
16.5360085;5.838;0;34;4.18359375;0;56.1875;435;23.5107421875;71.1875;8.625;100;612;0;582;0;0
16.6458566;5.838;0;34;4.17578125;0;56.28125;437;23.486328125;71.1875;8.625;100;612;0;582;0;0
16.7560526;5.838;0;34;4.19921875;0;56.28125;436;23.486328125;71.1875;8.65625;100;612;0;582;0;0
16.865822;5.838;0;34;4.33984375;0;56.28125;436;23.486328125;71.1875;8.65625;100;612;0;582;0;0
16.9758594;5.838;0;34;4.33984375;0;56.28125;461;23.486328125;71.1875;8.65625;100;612;0;582;0;0
17.086;5.838;0;34;4.6171875;0;56.28125;502;23.486328125;71.1875;8.65625;100;612;0;731;0;0
17.1927958;5.838;0;34;4.94921875;0;56.28125;502;23.486328125;71.1875;8.65625;100;806;0;731;0;0
17.3128052;5.838;0;34;5.4609375;0;66.5625;562;29.4921875;71.1875;8.65625;100;806;0;731;0;0
17.4227991;5.838;0;34;5.58203125;0;66.5625;562;29.4921875;71.0625;13.34375;100;806;0;731;0;0
17.532803;5.838;0;34;5.94921875;0;66.5625;605;29.4921875;71.0625;13.34375;100;806;0;731;0;0
17.6683722;5.838;0;34;6.140625;0;66.5625;648;29.4921875;71.0625;13.34375;100;806;0;731;0;0
17.768391;5.838;0;34;6.4296875;0;66.5625;664;29.4921875;71.0625;13.34375;100;806;0;731;0;0
17.8982286;5.838;0;34;6.55078125;0;66.5625;690;29.4921875;71.0625;13.34375;100;806;0;731;0;0
18.0081883;5.838;0;34;6.7421875;0;66.5625;690;29.4921875;71.0625;13.34375;100;806;0;731;0;0
18.1183865;5.838;0;34;6.7421875;0;67.96875;713;29.4921875;71.0625;13.34375;100;1147;0;1078;0;0
18.228188;5.838;0;34;7.01171875;0;67.96875;728;38.818359375;71.0625;13.34375;100;1147;0;1078;0;0
18.3381886;5.838;0;34;7.09375;0;67.96875;733;38.818359375;71.0625;16.59375;100;1147;0;1078;0;0
18.4482493;5.838;0;35;7.09375;0;67.96875;751;38.818359375;71;16.59375;100;1147;0;1078;0;0
18.5681937;5.838;0;35;7.28125;0;67.96875;761;38.818359375;71;16.59375;100;1147;0;1078;0;0
18.6783741;5.838;0;35;7.37890625;0;67.96875;761;38.818359375;71;16.59375;100;1225;0;1159;0;0
18.788189;5.838;0;35;7.5234375;0;67.96875;781;41.9677734375;71;16.59375;100;1225;0;1159;0;0
18.8981874;5.838;0;35;7.53515625;0;67.96875;791;41.9677734375;71;17.59375;100;1225;0;1159;0;0
19.0182274;5.838;0;35;7.65625;0;67.96875;791;41.9677734375;70.96875;17.59375;100;1225;0;1159;0;0
19.1183741;5.838;0;35;7.76171875;0;67.96875;806;41.9677734375;70.96875;17.59375;100;1225;0;1159;0;0
19.2283827;5.838;0;35;7.82421875;0;67.96875;811;41.9677734375;70.96875;17.59375;100;1225;0;1159;0;0
19.3482619;5.838;0;35;7.89453125;0;67.96875;823;41.9677734375;70.96875;17.59375;100;1225;0;1159;0;0
19.4882542;5.838;0;35;7.95703125;0;67.96875;834;41.9677734375;70.96875;17.59375;100;1225;0;1159;0;0
19.5983722;5.838;0;35;8.0859375;0;67.96875;834;41.9677734375;70.96875;17.59375;100;1320;0;1250;0;0
19.7082247;5.838;0;35;8.0859375;0;68;849;45.4833984375;70.96875;17.59375;100;1320;0;1250;0;0
19.8228894;5.838;0;35;8.19140625;0;68;849;45.4833984375;70.96875;18.78125;100;1320;0;1250;0;0
19.9329017;5.838;0;35;8.2734375;0;68;860;45.4833984375;70.9375;18.78125;100;1320;0;1250;0;0
20.0427604;5.838;0;35;8.3359375;0;68;867;45.4833984375;70.9375;18.78125;100;1320;0;1250;0;0
20.152723;5.838;0;35;8.3984375;0;68;871;45.4833984375;70.9375;18.78125;100;1320;0;1296;0;0
20.2627239;5.838;0;35;8.3984375;0;67.96875;883;45.4833984375;70.9375;18.78125;100;1373;0;1296;0;0
20.3729083;5.838;0;35;8.5;0;67.96875;888;47.8271484375;70.9375;18.78125;100;1373;0;1296;0;0
20.4890543;5.838;0;35;8.59765625;0;67.96875;892;47.8271484375;70.9375;19.625;100;1373;0;1296;0;0
20.5991993;5.838;0;35;8.59765625;0;67.96875;904;47.8271484375;70.90625;19.625;100;1373;0;1296;0;0
20.729038;5.838;0;35;8.71875;0;67.96875;910;47.8271484375;70.90625;19.625;100;1373;0;1296;0;0
20.8592189;5.838;0;35;8.80859375;0;67.96875;917;47.8271484375;70.90625;19.625;100;1373;0;1296;0;0
20.9690539;5.838;0;35;8.8515625;0;67.96875;920;47.8271484375;70.90625;19.625;100;1373;0;1367;0;0
21.0792036;5.838;0;35;8.8515625;0;68;929;47.8271484375;70.90625;19.625;100;1443;0;1367;0;0
21.1990193;5.838;0;35;9.01953125;0;68;936;50.244140625;70.90625;19.625;100;1443;0;1367;0;0
21.3190188;5.838;0;36;9.07421875;0;68;939;50.244140625;70.875;20.5;100;1443;0;1367;0;0
21.4390216;5.838;0;36;9.07421875;0;68;951;50.244140625;70.875;20.5;100;1443;0;1367;0;0
21.5492344;5.838;0;36;9.20703125;0;68;956;50.244140625;70.875;20.5;100;1443;0;1367;0;0
21.6690545;5.838;0;36;9.26171875;0;68;962;50.244140625;70.875;20.5;100;1443;0;1367;0;0
21.7790186;5.838;0;36;9.26171875;0;68;972;50.244140625;70.875;20.5;100;1443;0;1422;0;0
21.8891034;5.838;0;36;9.359375;0;67.9375;981;50.244140625;70.875;20.5;100;1503;0;1422;0;0
21.9992035;5.838;0;36;9.46875;0;67.9375;984;52.9052734375;70.875;21.375;100;1503;0;1422;0;0
22.1090571;5.838;0;36;9.46875;0;67.9375;992;52.9052734375;70.84375;21.375;100;1503;0;1422;0;0
22.2192294;5.838;0;36;9.59375;0;67.9375;1002;52.9052734375;70.84375;21.375;100;1503;0;1422;0;0
22.3291837;5.838;0;36;9.69921875;0;67.9375;1007;52.9052734375;70.84375;21.375;100;1503;0;1422;0;0
22.439053;5.838;0;36;9.69921875;0;67.9375;1013;52.9052734375;70.84375;21.375;100;1503;0;1478;0;0
22.5774338;5.838;0;36;9.81640625;0;68;1013;52.9052734375;70.84375;21.375;100;1559;0;1478;0;0
22.6873049;5.838;0;36;9.94140625;0;68;1033;55.46875;70.84375;22.3125;100;1559;0;1478;0;0
22.7973022;5.838;0;36;9.98046875;0;68;1045;55.46875;70.84375;22.3125;100;1559;0;1478;0;0
22.9074931;5.838;0;36;10.08984375;0;68;1045;55.46875;70.8125;22.3125;100;1559;0;1478;0;0
23.0474927;5.838;0;36;10.1796875;0;68;1065;55.46875;70.8125;22.3125;100;1559;0;1478;0;0
23.1600205;5.838;0;36;10.32421875;0;68;1072;55.46875;70.8125;22.3125;100;1559;0;1478;0;0
23.2662135;5.838;0;36;10.32421875;0;68;1079;55.46875;70.8125;22.3125;100;1559;0;1559;0;0
23.3763388;5.838;0;36;10.4375;0;67.9375;1095;55.46875;70.8125;22.3125;100;1649;0;1559;0;0
23.4863525;5.838;0;36;10.6171875;0;67.9375;1100;59.033203125;70.8125;22.3125;100;1649;0;1559;0;0
23.6062615;5.838;0;36;10.7265625;0;67.9375;1111;59.033203125;70.78125;23.59375;100;1649;0;1559;0;0
23.7162107;5.838;0;36;10.7265625;0;67.9375;1126;59.033203125;70.78125;23.59375;100;1649;0;1559;0;0
23.8242752;5.838;0;36;10.875;0;67.9375;1137;59.033203125;70.78125;23.59375;100;1649;0;1559;0;0
23.9342882;5.838;0;36;10.9765625;0;67.9375;1149;59.033203125;70.78125;23.59375;100;1649;0;1559;0;0
24.0442366;5.838;0;36;11.06640625;0;67.9375;1159;59.033203125;70.78125;23.59375;100;1649;0;1658;0;0
24.1544133;5.838;0;36;11.19140625;0;67.9375;1176;59.033203125;70.78125;23.59375;100;1755;0;1658;0;0
24.2642333;5.838;0;36;11.3984375;0;67.96875;1184;63.623046875;70.78125;23.59375;100;1755;0;1658;0;0
24.3742361;5.838;0;36;11.44921875;0;67.96875;1197;63.623046875;70.75;25.1875;100;1755;0;1658;0;0
24.4844175;5.838;0;36;11.58203125;0;67.96875;1215;63.623046875;70.75;25.1875;100;1755;0;1658;0;0
24.5944348;5.838;0;36;11.83984375;0;67.96875;1229;63.623046875;70.75;25.1875;100;1755;0;1658;0;0
24.7242375;5.838;0;36;11.96484375;0;67.96875;1241;63.623046875;70.75;25.1875;100;1755;0;1658;0;0
24.8342731;5.838;0;36;11.96484375;0;67.96875;1265;63.623046875;70.75;25.1875;100;1876;0;1770;0;0
24.9443878;5.838;0;36;12.2578125;0;68;1265;69.1650390625;70.75;25.1875;100;1876;0;1770;0;0
25.0544168;5.838;0;36;12.47265625;0;68;1306;69.1650390625;70.75;25.1875;100;1876;0;1770;0;0
25.1642368;5.838;0;36;12.671875;0;68;1306;69.1650390625;70.6875;27.21875;100;1876;0;1770;0;0
25.274396;5.838;0;37;12.90625;0;68;1338;69.1650390625;70.6875;27.21875;100;1876;0;1770;0;0
25.3844381;5.838;0;37;13.0546875;0;68;1353;69.1650390625;70.6875;27.21875;100;1876;0;1770;0;0
25.5043027;5.838;0;37;13.234375;0;68;1388;69.1650390625;70.6875;27.21875;100;1876;0;1770;0;0
25.6142358;5.838;0;37;13.51171875;0;68;1388;69.1650390625;70.6875;27.21875;100;1876;0;1931;0;0
25.7242349;5.838;0;37;13.78515625;0;67.9375;1422;77.05078125;70.6875;27.21875;100;2055;0;1931;0;0
25.8342665;5.838;0;37;13.94140625;0;67.9375;1457;77.05078125;70.6875;29.8125;100;2055;0;1931;0;0
25.9442714;5.838;0;37;14.1875;0;67.9375;1457;77.05078125;70.59375;29.8125;100;2055;0;1931;0;0
26.0544255;5.838;0;37;14.1875;0;67.9375;1457;77.05078125;70.59375;29.8125;100;2055;0;1931;0;0
26.1844882;5.838;0;37;14.7265625;0;67.9375;1547;77.05078125;70.59375;29.8125;100;2055;0;1931;0;0
26.3042576;5.838;0;37;15.21484375;0;67.9375;1572;77.05078125;70.59375;29.8125;100;2055;0;1931;0;0
26.4142691;5.838;0;37;15.21484375;0;67.9375;1612;77.05078125;70.59375;29.8125;100;2284;0;2152;0;0
26.5242346;5.838;0;37;15.66015625;0;67.9375;1651;88.57421875;70.59375;29.8125;100;2284;0;2152;0;0
26.634233;5.838;0;37;16.11328125;0;67.9375;1659;88.57421875;70.59375;33.28125;100;2284;0;2152;0;0
